oid_bike_movement,geometry
5ba1d18d2f38433fc8f4b6b2,"LINESTRING (-3.693791 40.4071805997222, -3.6931135 40.4062836, -3.6923153 40.4061311, -3.6935831 40.40514579972221, -3.693862600000001 40.4019035997222, -3.69635109972222 40.4006583, -3.69977799972222 40.4011702997222, -3.70241759972222 40.4011713, -3.7064058 40.40150009972221, -3.70734509972222 40.40172879999999, -3.70751909972222 40.401825, -3.70695 40.40187299999999, -3.70615 40.40338029999999)"
5baffda22f384312b8ad4656,"LINESTRING (-3.6881571 40.4008486, -3.6879061 40.4008971, -3.68485949972222 40.4000855, -3.68129559972222 40.4030624997222, -3.67862579972222 40.4033142997222, -3.67794679972222 40.4038389997222, -3.6759411 40.4063664997222, -3.67461899972222 40.4079756, -3.6723816 40.40871059972221, -3.6881571 40.4008486, -3.6879061 40.4008971, -3.68485949972222 40.4000855, -3.68129559972222 40.4030624997222, -3.67862579972222 40.4033142997222, -3.67794679972222 40.4038389997222, -3.6759411 40.4063664997222, -3.67461899972222 40.4079756, -3.6723816 40.40871059972221)"
5b9991ec2f38431f042d4e05,"LINESTRING (-3.70166299972222 40.4166886, -3.7008698 40.416682, -3.7006713 40.4164249997222, -3.70112279972222 40.415837, -3.70073849972222 40.4146849997222, -3.7000038 40.4147352997222, -3.7001238 40.4172847997222, -3.6990981 40.4181354997222, -3.69844209972222 40.4177820997222, -3.6982471 40.416465, -3.696302 40.4158492997222, -3.6949155 40.4155865, -3.694566 40.4157422997222, -3.6936301 40.4159421, -3.6933058 40.4150429997222, -3.69190029972222 40.4150818, -3.689626 40.415235, -3.68873199972222 40.41527359972221, -3.68745879972222 40.4158869997222, -3.68497049972222 40.4154145997222, -3.682938 40.4160685, -3.6829535 40.4169556, -3.68295459972222 40.4177468, -3.6828006 40.4193064997222, -3.68080359972222 40.4185379997222, -3.6805845 40.4178697997222, -3.68043029972222 40.4160278, -3.680661 40.4158735997222, -3.68134829972222 40.4155115, -3.68200729972222 40.41403809972221, -3.68196259972222 40.4138840997222, -3.6817845 40.4135837997222, -3.68238159972222 40.4133830997222, -3.6832291 40.4127116, -3.682459 40.4108615997222, -3.68511949972222 40.4104615997222, -3.68634959972222 40.41140959972221, -3.6875496 40.4120811, -3.6884545 40.4127543, -3.6887636 40.41298499972221, -3.69075279972222 40.412658, -3.69260199972222 40.4123078, -3.6922926 40.4102383, -3.6921135 40.4098735, -3.6927501 40.4093919997222, -3.69279629972222 40.409303, -3.69365629972222 40.4087444997222, -3.6940018 40.4089852997222, -3.6950756 40.408923, -3.69711999972222 40.4099660997222, -3.698804 40.41140299972221, -3.69949029972222 40.4119067997222, -3.7006915 40.41239099972221, -3.70170129972222 40.412367, -3.70457109972222 40.4124211, -3.70659749972222 40.4127860997222, -3.70783549972222 40.4123548, -3.70818659972222 40.4117305997222, -3.708756 40.41118099972221, -3.70923049972222 40.4103715997222, -3.710106 40.40902249972221, -3.7111451 40.4072648, -3.71124829972222 40.40646399972221, -3.7113068 40.4063638, -3.712310500000001 40.4074843, -3.71378899972222 40.4098845997222, -3.7140913 40.4107637997222, -3.7140061 40.4109212997222, -3.713767299999999 40.4128125, -3.713541 40.4151937997222, -3.71336999972222 40.41628049972221, -3.71252059972222 40.4170469997222)"
5b91a9002f3843074c7991df,"LINESTRING (-3.71158249972222 40.4114445, -3.7138081 40.411928, -3.713547 40.414833, -3.7134651 40.4153895997222, -3.7113393 40.416913, -3.7098235 40.4182641, -3.70960959972222 40.41832649972221, -3.7111795 40.4185197997222, -3.71183379972222 40.4189587997222, -3.713028 40.4195807997222, -3.71294479972222 40.4211640997222, -3.7149211 40.4235547997222, -3.7178091 40.425417, -3.7203496 40.4274417997222, -3.72295879972222 40.4299796, -3.72471579972222 40.4320773, -3.72178409972222 40.4340109997222)"
5ba6c3f92f38432ca85e9868,"LINESTRING (-3.69501459972222 40.4031686, -3.69532179972222 40.405549, -3.69311509972222 40.4076610997222, -3.69007579972222 40.4080926, -3.6885713 40.40710299972221, -3.6872918 40.4068461, -3.6836346 40.4068115, -3.6799588 40.4074856, -3.67827759972222 40.40755679999999, -3.6767278 40.4073701, -3.67386899972222 40.4071757997222, -3.6721406 40.4069426, -3.67042909972222 40.407006)"
5ba6c42f2f38432ca85ecab6,"LINESTRING (-3.6944075 40.40314910000001, -3.6922136 40.4037341, -3.69192279972222 40.4061761, -3.6917186 40.4082514997222, -3.6919756 40.40969679972221, -3.69272799972222 40.4125851, -3.6932713 40.41512349972221, -3.69369449972222 40.4159769997222, -3.69388959972222 40.417526)"
5bb693ce2f384321806bc240,"LINESTRING (-3.67499749972222 40.4000725, -3.67499749972222 40.4000725, -3.67459129972222 40.3977568, -3.67459129972222 40.3977568, -3.6732608 40.39578279972221, -3.6732608 40.39578279972221, -3.6704815 40.3978836, -3.6704815 40.3978836, -3.6705021 40.3980206, -3.6705021 40.3980206, -3.6700001 40.3986987997222, -3.6700001 40.3986987997222, -3.6719143 40.3999020997222, -3.6719143 40.3999020997222, -3.6729231 40.4002501, -3.6729231 40.4002501, -3.67856629972222 40.4033251, -3.67856629972222 40.4033251, -3.67935509972222 40.4036912997222, -3.67935509972222 40.4036912997222, -3.68289659972222 40.40507459972221, -3.68289659972222 40.40507459972221, -3.68593379972222 40.4057711, -3.68593379972222 40.4057711, -3.6893565 40.4069136, -3.6893565 40.4069136, -3.6898208 40.4072402997222, -3.6898208 40.4072402997222, -3.69261199972222 40.4078456, -3.69261199972222 40.4078456, -3.69345779972222 40.405039, -3.69345779972222 40.405039, -3.6937975 40.4036967997222, -3.6937975 40.4036967997222, -3.6938783 40.40103009972221, -3.6938783 40.40103009972221, -3.69351079972222 40.4000946, -3.69351079972222 40.4000946, -3.69388229972222 40.4003354997222, -3.69388229972222 40.4003354997222, -3.69255649972222 40.40072479972221, -3.69255649972222 40.40072479972221, -3.69234129972222 40.4019551, -3.69234129972222 40.4019551, -3.69208949972222 40.4051186, -3.69208949972222 40.4051186, -3.6935155 40.4057942997222, -3.6935155 40.4057942997222, -3.693778500000001 40.4043702997222, -3.693778500000001 40.4043702997222, -3.69577929972222 40.40430429972221, -3.69577929972222 40.40430429972221, -3.69426429972222 40.4064162997222, -3.69426429972222 40.4064162997222, -3.6934241 40.4075947997222, -3.6934241 40.4075947997222, -3.6928103 40.41074629972221, -3.6928103 40.41074629972221, -3.69361259972222 40.4131885997222, -3.69361259972222 40.4131885997222, -3.694653 40.41706679999999, -3.694653 40.41706679999999, -3.69284929972222 40.4199745, -3.69284929972222 40.4199745, -3.69196759972222 40.4217257997222, -3.69196759972222 40.4217257997222, -3.6907575 40.4245969997222, -3.6907575 40.4245969997222, -3.69330649972222 40.4264291, -3.69330649972222 40.4264291, -3.6977818 40.4280814997222, -3.6977818 40.4280814997222, -3.6999686 40.4285290997222, -3.6999686 40.4285290997222, -3.7051541 40.4294574997222, -3.7051541 40.4294574997222, -3.70891599972222 40.4297814997222, -3.70891599972222 40.4297814997222, -3.712778 40.4302435997222, -3.712778 40.4302435997222, -3.71315209972222 40.43418579999999, -3.71315209972222 40.43418579999999, -3.7129216 40.43826609972221, -3.7129216 40.43826609972221, -3.71273059972222 40.43927899972221, -3.71273059972222 40.43927899972221, -3.7126171 40.4424295997222, -3.7126171 40.4424295997222, -3.7141741 40.4437350997222, -3.7141741 40.4437350997222, -3.71529959972222 40.4436898, -3.71529959972222 40.4436898, -3.7134173 40.4461565, -3.7134173 40.4461565, -3.70830979972222 40.4471830997222, -3.70830979972222 40.4471830997222, -3.704858 40.4470785997222, -3.704858 40.4470785997222, -3.7017666 40.44686409972221, -3.7017666 40.44686409972221, -3.69755449972222 40.44665379999999, -3.69755449972222 40.44665379999999, -3.69423829972222 40.4466516, -3.69423829972222 40.4466516, -3.69021249972222 40.44631509972221, -3.69021249972222 40.44631509972221, -3.68557399972222 40.4455061, -3.68557399972222 40.4455061, -3.6848778 40.4447101, -3.6848778 40.4447101, -3.6831051 40.44302079972221, -3.6831051 40.44302079972221, -3.6815483 40.4415458, -3.6815483 40.4415458, -3.67992309972222 40.4397262997222, -3.67992309972222 40.4397262997222, -3.67852399972222 40.4418203, -3.67852399972222 40.4418203, -3.67862229972222 40.4450112997222, -3.67862229972222 40.4450112997222, -3.67793729972222 40.4482476, -3.67793729972222 40.4482476, -3.6783098 40.4447479997222, -3.6783098 40.4447479997222, -3.678531 40.4439215, -3.678531 40.4439215, -3.6789258 40.44096649999999, -3.6789258 40.44096649999999, -3.67898829972222 40.43853679999999, -3.67898829972222 40.43853679999999, -3.6792608 40.435755, -3.6792608 40.435755, -3.67941299972222 40.4333924997222, -3.67941299972222 40.4333924997222, -3.67976899972222 40.4296653, -3.67976899972222 40.4296653, -3.680145 40.4259230997222, -3.680145 40.4259230997222, -3.6803428 40.4240811, -3.6803428 40.4240811, -3.6805308 40.4222198, -3.6805308 40.4222198, -3.68042449972222 40.4224125, -3.68042449972222 40.4224125, -3.6805135 40.4222753, -3.6805135 40.4222753, -3.680718799999999 40.4223617997222, -3.680718799999999 40.4223617997222, -3.68061809972222 40.4222930997222, -3.68061809972222 40.4222930997222, -3.68091059972222 40.4220781, -3.68091059972222 40.4220781)"
5b9ed9ad2f38433fbce402ca,"LINESTRING (-3.68012 40.4210386, -3.68159759972222 40.4194115997222, -3.6853205 40.4185020997222, -3.684118100000001 40.41483729999999, -3.68280029972222 40.41126859972221, -3.68666099972222 40.41020449972221, -3.6899996 40.4096267997222, -3.6909021 40.4092551, -3.69151529972222 40.4082306, -3.69289349972222 40.40706429999999, -3.69096149972222 40.4051462997222, -3.6911968 40.40296299972221)"
5b9058622f38434ab0d8719e,"LINESTRING (-3.68044649972222 40.42247629972221, -3.6847715 40.4206876, -3.68931159972222 40.41977059972221, -3.69034409972222 40.4195879997222, -3.693629 40.4190534997222, -3.698307100000001 40.4179686, -3.70056049972222 40.41651829972221)"
5b96ef002f384332ac014458,"LINESTRING (-3.71627129972222 40.4152441, -3.7136645 40.4151464997222, -3.71256599972222 40.4174032997222, -3.71017779972222 40.41876609972221, -3.70801109972222 40.4201716, -3.70540929972222 40.4202893, -3.7028243 40.4201364997222, -3.699659 40.4198571)"
5b9ae4f92f38432cc82e3ba3,"LINESTRING (-3.6987483 40.401836, -3.69897749972222 40.4003425, -3.6980548 40.3976248, -3.6983518 40.3942983)"
5b9ae4e42f38432cc82e31a8,"LINESTRING (-3.67976709972222 40.4203526, -3.68046979972222 40.4179602997222, -3.6794381 40.41414829999999, -3.681146 40.4113407997222, -3.68545979972222 40.4103740997222, -3.68849949972222 40.4097365)"
5b9d87992f38432604cbad4d,"LINESTRING (-3.7018868 40.4344065, -3.7016955 40.4335962997222, -3.69998279972222 40.4300247997222, -3.69855599972222 40.4269795, -3.69708309972222 40.4260013, -3.69627779972222 40.42536499972221, -3.69526459972222 40.42461649972221, -3.6917873 40.4234255, -3.68802509972222 40.42014759972221, -3.68797949972222 40.41988679999999, -3.6859301 40.418855, -3.68166059972222 40.41928679999999, -3.67895599972222 40.4182034997222, -3.67615429972222 40.4183006, -3.67278949972222 40.4181900997222)"
5bb3f1432f38430d780036a5,"LINESTRING (-3.66985459972222 40.4114027997222, -3.66985459972222 40.4114027997222, -3.67542599972222 40.411081, -3.67542599972222 40.411081, -3.67637899972222 40.4113581, -3.67637899972222 40.4113581, -3.6793223 40.4102997997222, -3.6793223 40.4102997997222, -3.6833205 40.4109361, -3.6833205 40.4109361, -3.68643099972222 40.410119, -3.68643099972222 40.410119, -3.68930779972222 40.40940399999999, -3.68930779972222 40.40940399999999, -3.6920465 40.4097282997222, -3.6920465 40.4097282997222, -3.6926423 40.4096029997222, -3.6926423 40.4096029997222, -3.69388959972222 40.4097015997222, -3.69388959972222 40.4097015997222, -3.694454799999999 40.4089804997222, -3.694454799999999 40.4089804997222, -3.69555409972222 40.4085915, -3.69555409972222 40.4085915, -3.69712679972222 40.40773779972221, -3.69712679972222 40.40773779972221, -3.70033799972222 40.4083953, -3.70033799972222 40.4083953)"
5ba02bce2f38433744cf6d27,"LINESTRING (-3.70345309972222 40.4337512997222, -3.7049218 40.432603, -3.70537379972222 40.4307536, -3.70625049972222 40.42869209972221, -3.7064536 40.4280726)"
5b92fbc72f38435fe0fb3994,"LINESTRING (-3.68812259972222 40.4203704997222, -3.6872253 40.41949509972221, -3.68447149972222 40.4165794997222, -3.6807506 40.4161695, -3.67908409972222 40.4126699997222, -3.6779296 40.4108566, -3.6771775 40.4099794997222)"
5b959e222f38433c8cca2332,"LINESTRING (-3.67756509972222 40.4337631, -3.67918879972222 40.4354548, -3.67890409972222 40.43886329999999, -3.68244699972222 40.4424441, -3.68552549972222 40.44554, -3.686698600000001 40.4459285, -3.69151 40.4461828, -3.69159959972222 40.44633759972221, -3.6908728 40.4509266, -3.69054079972222 40.4549262997222, -3.6903871 40.4567398, -3.6903996 40.45924899972221)"
5ba02b8c2f38433744cf376a,"LINESTRING (-3.72147149972222 40.4286255997222, -3.72055349972222 40.4292500997222, -3.71945499972222 40.4282916, -3.71713059972222 40.4279561, -3.71491829972222 40.4290651, -3.712857 40.43037449972221, -3.7105966 40.4301511, -3.7104441 40.4310435, -3.7092805 40.4336221, -3.7058965 40.4332281, -3.70435949972222 40.43430299972221, -3.7043218 40.43622329999999, -3.704267 40.43855909972221, -3.70410549972222 40.4426143, -3.7040305 40.4455262997222, -3.7037906 40.4466211)"
5baffd9a2f384312b8ad3e21,"LINESTRING (-3.68001729972222 40.4205499997222, -3.680797 40.418841, -3.6798383 40.4153345, -3.67937909972222 40.4118191, -3.68328059972222 40.4109588, -3.68001729972222 40.4205499997222, -3.680797 40.418841, -3.6798383 40.4153345, -3.67937909972222 40.4118191, -3.68328059972222 40.4109588)"
5b983f9f2f384329345aa199,"LINESTRING (-3.6997893 40.4197446, -3.69831809972222 40.4194353, -3.69661509972222 40.41887499972221, -3.69571529972222 40.4190351, -3.69035199972222 40.41988059972221, -3.68862079972222 40.4205551, -3.6881743 40.4235915, -3.68738879972222 40.4272635, -3.68714729972222 40.42792299972221, -3.68569229972222 40.4277112997222, -3.68602179972222 40.4275974997222, -3.68647059972222 40.4261910997222, -3.6866976 40.424404, -3.686989 40.4225502997222, -3.68717799972222 40.4208981, -3.68426609972222 40.4211095, -3.68135749972222 40.4214072997222)"
5ba86ae02f384322940b5a8d,"LINESTRING (-3.72008479972222 40.4347585, -3.71830809972222 40.4344941, -3.717493 40.4345812997222, -3.71478479972222 40.43456199972221, -3.71359409972222 40.43424399972221, -3.7130868 40.4349040997222, -3.7126013 40.437547, -3.71062199972222 40.4399075997222)"
5b9ae4eb2f38432cc82e36a6,"LINESTRING (-3.6958521 40.40335449972221, -3.69479649972222 40.4058210997222, -3.69213259972222 40.4089634997222, -3.68847129972222 40.4070984997222, -3.6869983 40.4062485997222, -3.6838415 40.4053333, -3.682007 40.4048431, -3.67844449972222 40.4032642997222, -3.67715259972222 40.4027405, -3.673043100000001 40.403339, -3.6721541 40.40425679972221, -3.66983129972222 40.40620629999999)"
5b9ae4e22f38432cc82e3050,"LINESTRING (-3.6900225 40.4165314997222, -3.6890496 40.4155285, -3.68932849972222 40.4141386, -3.69143629972222 40.41327629972221, -3.69250709972222 40.4115806, -3.6930676 40.4095218, -3.69313929972222 40.40943479972221, -3.696159 40.4094205997222)"
5b96ef3a2f384332ac016e39,"LINESTRING (-3.70920609972222 40.4158728, -3.708264100000001 40.4166195, -3.70489509972222 40.41646959972221, -3.69936329972222 40.41813679972221, -3.694941 40.4192505997222, -3.6912221 40.4199867997222, -3.6873075 40.4203453, -3.68431959972222 40.4210077997222, -3.6821343 40.4213962997222)"
5ba571af2f384321882927c7,"LINESTRING (-3.68122429972222 40.4215116, -3.68563429972222 40.4206124997222, -3.6897831 40.42009179999999, -3.69374929972222 40.4191428, -3.69798179972222 40.4192455, -3.70286829972222 40.4204215, -3.7047726 40.4215647997222)"
5ba571a42f38432188291d30,"LINESTRING (-3.70069759972222 40.4385212997222, -3.70448509972222 40.4387394997222, -3.70735929972222 40.4388835, -3.71120109972222 40.4383065997222, -3.71349529972222 40.43765629999999, -3.71436449972222 40.4356835, -3.714487 40.4340491, -3.71601679972222 40.4332399997222, -3.717734 40.4337348)"
5ba6c3f62f38432ca85e95fa,"LINESTRING (-3.68989909972222 40.40717049972221, -3.6894018 40.4075295997222, -3.68962399972222 40.4085255997222, -3.68752009972222 40.4101112997222, -3.6826281 40.41114579972221, -3.6793371 40.4126412997222, -3.6786316 40.4154454997222)"
5bad5ab22f38431554d0f5d9,"LINESTRING (-3.6817798 40.4214636, -3.68552759972222 40.4205644997222, -3.6896176 40.4199814997222, -3.69001659972222 40.4199363, -3.69420929972222 40.4194888, -3.6817798 40.4214636, -3.68552759972222 40.4205644997222, -3.6896176 40.4199814997222, -3.69001659972222 40.4199363, -3.69420929972222 40.4194888)"
5ba5717f2f3843218828fcde,"LINESTRING (-3.674431299999999 40.4214661, -3.6776645 40.4216586, -3.6798215 40.4213256, -3.67990949972222 40.42069479972221, -3.67909579972222 40.4184136, -3.67821249972222 40.4160965, -3.6772965 40.413617, -3.67648699972222 40.4114532997222, -3.67746709972222 40.4096814997222)"
5b9c8c902f38433e5487bfdd,"LINESTRING (-3.70329879972222 40.4419088, -3.69127949972222 40.4414464997222, -3.69011079972222 40.44182179972221, -3.68653109972222 40.4444315, -3.6833276 40.44603899972221)"
5ba4200f2f38433020d985fa,"LINESTRING (-3.71867249972222 40.43098499972221, -3.71691649972222 40.4316801, -3.71582599972222 40.4300615, -3.71275829972222 40.4256126, -3.71150609972222 40.42412159972221, -3.709641 40.4224450997222, -3.70900829972222 40.4221787997222, -3.70749579972222 40.4213655, -3.699606 40.4193696, -3.6991615 40.4179439997222, -3.69843749972222 40.4172646, -3.69851129972222 40.4166499997222, -3.70033749972222 40.41666, -3.7024263 40.4170208)"
5ba966052f384322cc678bc2,"LINESTRING (-3.70672909972222 40.4183, -3.7077376 40.41958999972221, -3.7078891 40.4218522997222, -3.7074053 40.42407229972221, -3.70837899972222 40.4258073, -3.71065649972222 40.4270696)"
5b944e432f3843443049fcec,"LINESTRING (-3.68754949972222 40.4263698, -3.6880213 40.4243979997222, -3.6884435 40.4212356, -3.6892738 40.4193764997222, -3.69040709972222 40.4181011, -3.6897223 40.4155252997222, -3.69051129972222 40.4140202997222, -3.69178279972222 40.4125185997222, -3.69263729972222 40.41090249972221)"
5ba86b0d2f384322940b8264,"LINESTRING (-3.7017733 40.4343750997222, -3.7002958 40.4310145, -3.6993143 40.42861629999999, -3.6952726 40.4275195, -3.69429279972222 40.42699209972221, -3.6898458 40.4256517997222, -3.68969309972222 40.4256128, -3.68856159972222 40.42111859972221, -3.68787779972222 40.4196924997222, -3.6850976 40.4176872997222, -3.68395859972222 40.4145864997222, -3.68217749972222 40.4112804997222, -3.67741179972222 40.4109977997222, -3.6743526 40.41094279999999, -3.67028499972222 40.4112994997222)"
5ba966292f384322cc67a90a,"LINESTRING (-3.698252 40.42185549972221, -3.6994066 40.4201745, -3.69849629972222 40.4195144997222, -3.7006223 40.42002429999999, -3.70323499972222 40.4202440997222, -3.70583829972222 40.4203644997222, -3.70655629972222 40.42026329999999)"
5baab8142f384333d4d9a792,"LINESTRING (-3.67991849972222 40.42057499972221, -3.68050759972222 40.41795629999999, -3.68297259972222 40.4155998, -3.6830248 40.4122551, -3.6857503 40.41029999972221, -3.6887238 40.4091651, -3.68985079972222 40.4072650997222, -3.67991849972222 40.42057499972221, -3.68050759972222 40.41795629999999, -3.68297259972222 40.4155998, -3.6830248 40.4122551, -3.6857503 40.41029999972221, -3.6887238 40.4091651, -3.68985079972222 40.4072650997222)"
5ba4200c2f38433020d98378,"LINESTRING (-3.681429 40.430007, -3.68108209972222 40.42793759972221, -3.68151079972222 40.4259765997222, -3.6816753 40.4246139997222, -3.6818341 40.42218079972221, -3.6827855 40.42161529972221, -3.68212759972222 40.4211152997222, -3.6806933 40.4188345, -3.6803378 40.41619979999999, -3.68442559972222 40.4152795997222, -3.68582709972222 40.4139855, -3.68714779972222 40.4130776, -3.6886363 40.4126963, -3.68940709972222 40.4127975997222, -3.69127029972222 40.4126990997222)"
5bac09c72f384335f8d44a2a,"LINESTRING (-3.7028365 40.4047781, -3.7028203 40.4047416, -3.70279779972222 40.4045641, -3.7027108 40.4047814997222, -3.7027483 40.4046158, -3.70279349972222 40.4046104997222, -3.7026965 40.4049866, -3.7029003 40.4045745, -3.7028115 40.4047503, -3.70275079972222 40.40463579999999, -3.70284199972222 40.4048461, -3.7028503 40.4046500997222, -3.70190809972222 40.4035851, -3.69552529972222 40.4050234997222, -3.69348909972222 40.41321729972221, -3.6944593 40.4169168, -3.69281 40.4199662997222, -3.69143279972222 40.4226439997222, -3.69528379972222 40.42737449972221, -3.69902409972222 40.4285335, -3.7004193 40.4314468, -3.70322329972222 40.4343410997222, -3.70430249972222 40.4377355, -3.713083 40.43919029972221, -3.7028365 40.4047781, -3.7028203 40.4047416, -3.70279779972222 40.4045641, -3.7027108 40.4047814997222, -3.7027483 40.4046158, -3.70279349972222 40.4046104997222, -3.7026965 40.4049866, -3.7029003 40.4045745, -3.7028115 40.4047503, -3.70275079972222 40.40463579999999, -3.70284199972222 40.4048461, -3.7028503 40.4046500997222, -3.70190809972222 40.4035851, -3.69552529972222 40.4050234997222, -3.69348909972222 40.41321729972221, -3.6944593 40.4169168, -3.69281 40.4199662997222, -3.69143279972222 40.4226439997222, -3.69528379972222 40.42737449972221, -3.69902409972222 40.4285335, -3.7004193 40.4314468, -3.70322329972222 40.4343410997222, -3.70430249972222 40.4377355, -3.713083 40.43919029972221)"
5b91a8f22f3843074c7986cb,"LINESTRING (-3.7207338 40.4197575, -3.72146309972222 40.4187036, -3.72140149972222 40.4187075997222, -3.72167579972222 40.4177966, -3.721825 40.4179278, -3.72177099972222 40.4170159997222, -3.72202849972222 40.416167, -3.721918 40.4141564997222, -3.72191299972222 40.41388129972221, -3.72137599972222 40.4136485, -3.72249259972222 40.412649, -3.72222009972222 40.4111813, -3.7214903 40.409094, -3.7217828 40.4074, -3.72226679972222 40.4052336, -3.72209559972222 40.40392979999999, -3.719844600000001 40.4006443, -3.71831429972222 40.40025379999999, -3.71655949972222 40.4003427997222, -3.7148058 40.4001142997222, -3.71334 40.40015209972221, -3.714686100000001 40.4002561, -3.71194049972222 40.3990744997222, -3.71209349972222 40.3991515, -3.7114066 40.3981921, -3.7107966 40.39779109972221, -3.7105008 40.3974200997222, -3.7099353 40.3973604997222, -3.708638 40.3969175, -3.70831249972222 40.39646749972221, -3.70866579972222 40.39665779972221, -3.70741679972222 40.3964600997222, -3.7069068 40.3973068, -3.70679449972222 40.3973171, -3.7068083 40.3973261, -3.7071543 40.39711079999999, -3.7068105 40.3971716, -3.7070576 40.39687909972221, -3.70739809972222 40.3967494997222, -3.70708949972222 40.3962395, -3.70582229972222 40.3957832997222, -3.7035803 40.3951582997222, -3.70265779972222 40.394809, -3.70266409972222 40.3947985, -3.7018208 40.3939626, -3.70018679972222 40.3922827997222, -3.6999425 40.3912106, -3.700079 40.3906305, -3.70010379972222 40.3910733, -3.69963709972222 40.3910768, -3.6971718 40.3886946, -3.69665279972222 40.3870982997222, -3.6958793 40.3862920997222, -3.69528429972222 40.3866555, -3.69535509972222 40.3876082997222, -3.69680179972222 40.38841229972221, -3.69787579972222 40.38844149972221, -3.6998706 40.3901754997222, -3.7012456 40.3918946, -3.70322979972222 40.3939205, -3.70615249972222 40.39531599999999, -3.70898649972222 40.3960116, -3.7111643 40.3971115, -3.7109168 40.3967652997222, -3.71485559972222 40.39931079999999, -3.7164573 40.3999944997222, -3.71842449972222 40.3994794997222, -3.72102429972222 40.3999669997222, -3.722454 40.40129699972221, -3.72250859972222 40.4016523, -3.722658 40.40282879999999, -3.72270259972222 40.4030824997222, -3.72276149972222 40.40315209972221, -3.722682100000001 40.4052532997222, -3.721850100000001 40.40706109972221, -3.72134279972222 40.4092387997222, -3.72269829972222 40.4114626, -3.72345399972222 40.4123893, -3.72389949972222 40.4143096, -3.7239171 40.4145046, -3.7238655 40.4148111, -3.7229051 40.4167934997222, -3.721801 40.41860579999999, -3.7208671 40.4190088, -3.72086879972222 40.4188545, -3.7210521 40.4189883)"
5b983f722f384329345a8c05,"LINESTRING (-3.69068059972222 40.4077095, -3.6926906 40.4079777997222, -3.6958915 40.4073369997222, -3.699441 40.40819809972221, -3.702872 40.407625, -3.70534229972222 40.4067961, -3.70784899972222 40.40699299972221, -3.7101011 40.4072298)"
5b9c8c6c2f38433e54879f4c,"LINESTRING (-3.70629449972222 40.4149334997222, -3.70724849972222 40.41546209972221, -3.70868179972222 40.4160759997222, -3.70847499972222 40.4175754997222, -3.70754109972222 40.41928679999999, -3.7076815 40.4220605, -3.70738529972222 40.4243001, -3.70657609972222 40.42685729999999, -3.70628949972222 40.4297685, -3.71057609972222 40.43015199972221)"
5b944e4f2f384344304a07ca,"LINESTRING (-3.700565 40.4263866, -3.7025833 40.429462, -3.7035038 40.43148729999999, -3.704232 40.4334575, -3.70250209972222 40.4340405, -3.701324 40.4342868, -3.6983451 40.434981, -3.69639029972222 40.4351896)"
5ba86aec2f384322940b6651,"LINESTRING (-3.6994105 40.4300476, -3.6992563 40.42791749972221, -3.6986751 40.4266489997222, -3.6961596 40.4250891, -3.69490829972222 40.4241487997222, -3.692047 40.4233665)"
5b9ae4e62f38432cc82e3338,"LINESTRING (-3.706913 40.4056295997222, -3.7050518 40.4055244997222, -3.69985629972222 40.405991, -3.69780879972222 40.4067525, -3.6931801 40.4079805, -3.69248999972222 40.409373, -3.69184359972222 40.4096801, -3.688769600000001 40.40986709972221, -3.684893799999999 40.4106536, -3.68047959972222 40.41163529999999, -3.6768583 40.41248829972221, -3.6766206 40.413108, -3.6741896 40.41364349972221, -3.67474299972222 40.41603429972221)"
5bb3f11c2f38430d78001052,"LINESTRING (-3.7094901 40.415576, -3.7094901 40.415576, -3.707253 40.4162735, -3.707253 40.4162735, -3.70355349972222 40.41687149972221, -3.70355349972222 40.41687149972221, -3.70112159972222 40.4174778, -3.70112159972222 40.4174778, -3.6991143 40.417948, -3.6991143 40.417948, -3.692489 40.419673, -3.692489 40.419673, -3.691732 40.419707, -3.691732 40.419707, -3.6885113 40.42074949972221, -3.6885113 40.42074949972221, -3.6873855 40.4222899997222, -3.6873855 40.4222899997222, -3.68771499972222 40.4257958, -3.68771499972222 40.4257958, -3.6866378 40.4278963, -3.6866378 40.4278963, -3.68482459972222 40.4276357997222, -3.68482459972222 40.4276357997222)"
5baeab5b2f38432c20ed254c,"LINESTRING (-3.698493 40.4115101, -3.7007663 40.4126673, -3.70515559972222 40.4125766, -3.70593549972222 40.4130851, -3.70949959972222 40.4125525997222, -3.7131693 40.410944, -3.71434379972222 40.41271649999999, -3.713243100000001 40.4150198, -3.7106235 40.4153469997222, -3.7063906 40.4163633, -3.70264309972222 40.4168652997222, -3.6998123 40.41783649972221, -3.69711759972222 40.4194579997222, -3.6986018 40.419828, -3.7011088 40.4202470997222, -3.70571749972222 40.42033659972221, -3.7079518 40.41952029999999, -3.7101305 40.4187433, -3.698493 40.4115101, -3.7007663 40.4126673, -3.70515559972222 40.4125766, -3.70593549972222 40.4130851, -3.70949959972222 40.4125525997222, -3.7131693 40.410944, -3.71434379972222 40.41271649999999, -3.713243100000001 40.4150198, -3.7106235 40.4153469997222, -3.7063906 40.4163633, -3.70264309972222 40.4168652997222, -3.6998123 40.41783649972221, -3.69711759972222 40.4194579997222, -3.6986018 40.419828, -3.7011088 40.4202470997222, -3.70571749972222 40.42033659972221, -3.7079518 40.41952029999999, -3.7101305 40.4187433)"
